정류소명,X좌표,Y좌표,경유노선수,경유노선
KT남대구지사건너2,12834.2823,3550.3165,3,"410-1, 600, 달서4"
대명역(1번출구),12833.9105,3550.3618,8,"306, 518, 564, 600, 623, 649, 651, 서구1"
대명초등학교앞,12834.0635,3550.3606,8,"306, 518, 564, 600, 623, 649, 651, 서구1-1"
대명초등학교건너,12834.1164,3550.3719,8,"306, 518, 564, 600, 623, 649, 651, 서구1"
KT남대구지사앞1,12834.3315,3550.355,9,"306, 410, 518, 564, 623, 649, 651, 달서4-1, 서구1-1"
KT남대구지사건너1,12834.3536,3550.3635,7,"306, 518, 564, 623, 649, 651, 서구1"
안지랑네거리1,12834.5185,3550.3402,7,"306, 410, 518, 564, 649, 651, 달서4-1"
안지랑네거리2,12834.5156,3550.3529,9,"306, 410-1, 518, 564, 623, 649, 651, 달서4, 서구1"
대명9동행정복지센터앞,12834.780676,3550.253317,2,"300, 남구1"
대명9동행정복지센터건너,12834.793889,3550.29312,2,"300, 남구1-1"
남명삼거리1,12834.7219,3550.1325,3,"600, 750, 남구1"
남명삼거리2,12834.6707,3550.131,3,"600, 750, 남구1-1"
룸비니유치원건너,12834.4429,3550.1169,3,"600, 750, 남구1"
룸비니유치원앞,12834.4488,3550.1167,3,"600, 750, 남구1-1"
현충삼거리1,12834.7693,3550.0245,3,"300, 600, 750"
대명중학교앞,12834.7123,3549.9445,3,"410, 달서4, 달서4-1"
대덕문화전당건너,12834.5556,3549.9362,3,"410, 달서4, 달서4-1"
안지랑골입구건너,12834.441105,3549.88421,3,"410, 달서4, 달서4-1"
앞산자락카페마실앞,12834.129843,3549.927286,2,"410-1, 달서4"
안지랑골입구,12834.423209,3549.830703,3,"410-1, 달서4, 달서4-1"
대명중학교건너,12834.7596,3549.9465,3,"410-1, 달서4, 달서4-1"
남부도서관앞,12834.8801,3549.9706,6,"300, 410-1, 600, 750, 달서4, 달서4-1"
충혼탑앞,12835.1089,3549.9847,6,"300, 410-1, 600, 750, 달서4, 달서4-1"
충혼탑건너,12835.0739,3549.9979,6,"300, 410, 600, 750, 달서4, 달서4-1"
대구차여성병원앞,12834.51754,3550.409829,4,"503, 623, 서구1-1, 순환3"
대구차여성병원건너,12834.4474,3550.4414,4,"503, 623, 서구1, 순환3-1"
대명1동행정복지센터앞,12834.362785,3550.514843,4,"503, 623, 서구1-1, 순환3"
대명1동행정복지센터건너,12834.304126,3550.537246,4,"503, 623, 서구1, 순환3-1"
대구가톨릭대학병원건너,12834.1626,3550.6708,4,"503, 623, 서구1-1, 순환3"
대구가톨릭대학병원앞,12834.1479,3550.6729,4,"503, 623, 서구1, 순환3-1"
두리봉네거리2,12833.5282,3550.3528,6,"609, 618, 650, 706, 836, 남구1"
문화예술회관건너,12833.64,3550.5022,7,"609, 618, 650, 706, 805, 836, 남구1"
문화예술회관앞,12833.6643,3550.5434,7,"609, 618, 650, 706, 805, 836, 남구1-1"
두류수영장건너,12833.8744,3550.7266,8,"609, 618, 650, 706, 805, 836, 급행6, 남구1"
두류수영장앞,12833.8892,3550.7456,8,"609, 618, 650, 706, 805, 836, 급행6, 남구1-1"
문성병원앞,12834.1248,3550.885,8,"609, 618, 650, 706, 805, 836, 남구1, 서구1-1"
문성병원건너,12834.1252,3550.8949,8,"609, 618, 650, 706, 805, 836, 남구1-1, 서구1"
성당시장앞2,12834.3526,3551.0219,7,"609, 618, 650, 706, 805, 836, 남구1"
성당시장건너,12834.3344,3551.0199,8,"609, 618, 650, 706, 805, 836, 남구1-1, 서구1"
굿모닝병원앞,12834.4345,3551.197,7,"618, 650, 706, 805, 808, 836, 달서4"
남산주유소앞,12834.5546,3551.0644,2,"609, 남구1"
남산주유소건너,12834.5888,3551.0621,3,"609, 808, 남구1-1"
계명대대명캠퍼스후문건너,12834.7908,3551.0988,2,"609, 남구1"
계명대학교대명캠퍼스후문앞,12834.8226,3551.1128,3,"609, 808, 남구1-1"
심인고등학교앞,12834.8865,3551.0482,5,"300, 306, 518, 651, 달서4"
심인고등학교건너,12834.8703,3551.0108,5,"300, 306, 518, 651, 달서4-1"
영남이공대학건너,12834.8017,3550.7765,5,"300, 306, 518, 651, 달서4"
영남이공대학앞,12834.8039,3550.7853,5,"300, 306, 518, 651, 달서4-1"
대구교통방송건너,12834.7963,3550.5066,5,"300, 306, 518, 651, 달서4"
대구교통방송앞,12834.8001,3550.5249,5,"300, 306, 518, 651, 달서4-1"
현충로역(3번출구),12834.9398,3550.4767,6,"410, 503, 564, 649, 남구1-1, 순환3-1"
현충로역(4번출구),12834.9065,3550.4742,6,"410-1, 503, 564, 649, 남구1, 순환3"
영대병원역(3번출구),12835.347808,3550.687418,6,"410-1, 503, 564, 649, 남구1, 순환3"
대명5동행정복지센터앞,12835.227319,3550.61541,3,"410, 503, 649"
영대병원역,12835.3026,3550.6551,3,"564, 남구1-1, 순환3-1"
대구고등학교건너,12835.4319,3550.8013,5,"349, 405, 410, 503, 649"
대구고등학교앞,12835.4237,3550.838,5,"349, 405, 410-1, 503, 649"
대구교육대건너,12835.4448,3551.0384,5,"349, 405, 410, 503, 649"
대구교육대앞,12835.428,3551.1038,5,"349, 405, 410-1, 503, 649"
봉덕1동행정복지센터건너,12835.656855,3550.700195,5,"349, 405, 564, 남구1-1, 순환3-1"
봉덕1동행정복지센터앞,12835.706502,3550.707943,5,"349, 405, 564, 남구1, 순환3"
남구청건너2,12835.839766,3550.68848,5,"349, 405, 564, 남구1-1, 순환3-1"
대덕맨션앞,12835.793,3550.0413,1,730
앞산보성타운건너,12835.7011,3550.1475,1,730
앞산태왕아너스건너,12835.7133,3550.231,1,730
대백프라자건너,12836.3434,3551.2972,5,"234, 304, 323-1, 509, 순환2-1"
대봉네거리1,12836.1557,3551.2639,3,"240, 401, 730"
대봉네거리2,12836.1651,3551.2427,3,"240, 401, 730"
대봉교회,12836.0491,3551.318,5,"234, 304, 509, 730, 순환2-1"
상수도중남부사업소건너,12835.913,3551.1736,2,"204, 남구1-1"
상수도중남부사업소앞,12835.9067,3551.2322,2,"204, 남구1"
미8군후문앞,12835.9147,3551.0857,2,"204, 남구1-1"
미8군후문건너,12835.9117,3551.0845,2,"204, 남구1"
이천새마을금고건너,12836.2558,3550.8138,3,"240, 401, 730"
이천치안센터건너,12836.2402,3550.8861,3,"240, 401, 730"
대구중학교앞,12836.2095,3551.0443,3,"240, 401, 730"
대구중학교건너,12836.1975,3551.0619,3,"240, 401, 730"
봉덕시장앞2,12836.2376,3550.7096,3,"240, 401, 730"
봉덕시장건너3,12836.2408,3550.7353,3,"240, 401, 730"
봉덕교회앞,12836.2445,3550.6025,4,"401, 405, 564, 730"
봉덕교회건너,12836.2529,3550.5467,4,"401, 405, 564, 730"
봉덕2동새마을금고건너,12836.229565,3550.505292,1,730
봉덕2동새마을금고앞,12836.199301,3550.517096,1,730
명보약국앞,12836.0174,3550.5363,1,730
남구청네거리1,12835.9876,3550.6893,2,"405, 564"
봉덕시장건너2,12836.1195,3550.6738,1,240
봉덕시장앞1,12836.1588,3550.677,3,"240, 405, 564"
팔레스호텔앞1,12835.873901,3550.500912,4,"349, 730, 남구1, 남구1-1"
경일여자중학교앞,12835.9386,3550.2453,4,"240, 349, 남구1, 남구1-1"
경일여자중학교건너,12835.939166,3550.261232,4,"240, 349, 남구1, 남구1-1"
미리내맨션앞,12836.0138,3550.0944,4,"240, 349, 남구1, 남구1-1"
미리내맨션건너,12836.0246,3550.1018,4,"240, 349, 남구1, 남구1-1"
고산골입구,12836.1466,3550.0523,3,"240, 349, 410-1"
효성타운앞,12836.2153,3550.0762,3,"240, 349, 410"
중동교1,12836.2989,3550.4705,4,"401, 405, 564, 순환3-1"
남구종합스포츠타운건너,12835.873458,3549.96917,3,"410, 남구1, 남구1-1"
남구종합스포츠타운앞,12835.867848,3549.955679,3,"410-1, 남구1, 남구1-1"
앞산공원관리사무소앞,12835.3277,3549.7239,3,"410, 남구1, 남구1-1"
앞산태왕아너스앞,12835.7121,3550.2686,1,730
대덕초등학교,12833.6367,3549.8433,1,달성2
남부경찰서앞,12835.1548,3550.5886,6,"410-1, 503, 564, 649, 남구1, 순환3"
현충삼거리2,12834.7789,3550.0506,3,"300, 600, 750"
앞산공원관리사무소건너,12835.3283,3549.7252,3,"410-1, 남구1, 남구1-1"
태성맨션앞,12835.726475,3550.383134,1,730
태성맨션건너,12835.7214,3550.3734,1,730
골안골지하보도앞,12834.2331,3549.8707,1,달서4-1
팔레스호텔건너,12835.8799,3550.4984,6,"240, 349, 730, 남구1, 남구1-1, 순환3"
앞산공원,12835.314,3549.8824,7,"300, 410, 410-1, 600, 750, 남구1, 남구1-1"
앞산자락카페마실건너,12834.016601,3549.900083,2,"달서4, 달서4-1"
팔레스호텔앞2,12835.8882,3550.589,2,"240, 순환3-1"
봉덕시장건너1,12836.1986,3550.6688,2,"405, 564"
희망교1,12836.2978,3550.8566,1,204
골안골,12833.8835,3549.8468,1,달서4-1
삼성공원아파트건너,12833.8197,3549.7989,2,"달서4, 달성2"
앞산힐스테이트앞,12836.074666,3550.441083,1,순환3-1
중동교2,12836.32,3550.4843,1,순환3
앞산힐스테이트건너,12836.0661,3550.4537,1,순환3
성당시장앞1,12834.2692,3550.9741,1,서구1-1
앞산보성타운앞,12835.7046,3550.128,1,730
남구청네거리2,12835.9691,3550.6841,1,240
명보약국건너,12836.05388,3550.53578,1,730
대명공연거리앞,12834.980247,3551.270035,8,"300, 306, 518, 609, 651, 808, 남구1-1, 달서4"
앞산별자리체험학습장2,12834.2824,3549.9741,2,"410-1, 달서4"
대성유니드앞,12836.07572,3550.86488,1,204
대덕초등학교건너,12833.637428,3549.839677,1,750
성명119안전센터건너2,12833.5506,3549.9867,1,750
봉명네거리1,12835.9085,3550.9064,1,남구1
봉명네거리2,12835.920336,3550.89976,2,"204, 남구1-1"
봉명네거리3,12835.934996,3550.867617,1,204
남구청앞,12835.897795,3550.769631,1,남구1
남구청건너1,12835.910187,3550.769028,1,남구1-1
대성유니드건너,12836.13512,3550.856479,1,204
희망교2,12836.26775,3550.848118,1,204
성바울로성당앞,12835.6607,3549.9931,3,"410, 남구1, 남구1-1"
성바울로성당건너,12835.602504,3549.977999,3,"410-1, 남구1, 남구1-1"
수성요양병원,12837.48497,3550.612086,2,"100, 204"
수성교2,12836.6218,3551.6413,8,"309, 403, 609, 649, 840, 939, 990, 991"
범어쌍용예가건너(호텔라온제나),12837.358033,3551.228078,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
수성교1,12836.6265,3551.6244,8,"309, 403, 609, 649, 840, 939, 990, 991"
수성네거리2,12837.1335,3551.5679,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
수성네거리1,12837.0876,3551.5825,7,"309, 609, 649, 840, 939, 990, 991"
범어역(2번출구),12837.3179,3551.5565,7,"309, 609, 649, 840, 939, 990, 991"
범어역(1번출구),12837.3095,3551.5713,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
수성구청앞,12837.7575,3551.5228,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
수성구청건너,12837.829,3551.5328,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
수성경찰서앞,12837.9784,3551.5202,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
수성경찰서건너,12838.0026,3551.534,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
경신고등학교앞,12838.2648,3551.5213,15,"100, 309, 323-1, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
경신고등학교건너,12838.2353,3551.5355,14,"100-1, 309, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
범어4동행정복지센터앞,12838.54143,3551.522002,12,"100, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1"
범어4동행정복지센터건너,12838.548226,3551.542149,12,"100-1, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1-1"
구.남부정류장건너1,12838.8524,3551.4865,8,"100, 100-1, 234, 349, 425, 724, 849-1, 937"
구.남부정류장앞1,12838.8973,3551.4811,15,"100-1, 309, 399, 425, 509, 609, 649, 724, 840, 849, 909, 937, 939, 990, 991"
구.남부정류장앞2,12838.92587,3551.467537,5,"100, 234, 349, 449, 수성3-1"
만촌육교1,12838.6798,3551.4786,8,"100, 234, 349, 449, 524, 수성1, 수성3-1, 순환3"
만촌육교2,12838.6983,3551.4822,7,"100-1, 234, 349, 449, 524, 수성3, 순환3-1"
우방청솔맨션건너,12838.3605,3551.278,8,"100, 234, 349, 449, 524, 수성1, 수성3-1, 순환3"
우방청솔맨션앞,12838.4149,3551.3148,8,"100-1, 234, 349, 449, 524, 수성1-1, 수성3, 순환3-1"
만촌태왕리더스건너(남편),12838.8483,3551.7195,1,937
만촌천주교회앞,12838.6606,3551.7771,1,524
만촌그린빌라건너,12838.6864,3551.6554,1,524
동원초등학교남편,12838.481247,3551.802773,2,"323, 413"
동원초등학교건너,12838.4718,3551.7931,2,"323-1, 413"
법원어린이집,12838.2876,3551.7116,1,323
도시철도수성구청역북편1,12838.1402,3551.6321,2,"323, 425"
도시철도수성구청역북편2,12838.1421,3551.6168,1,425
그랜드호텔앞,12837.5352,3551.4316,9,"100-1, 323, 413, 509, 814, 급행3, 동구1, 수성1-1, 순환2"
그랜드호텔건너,12837.5657,3551.4317,11,"100, 323-1, 413, 509, 724, 814, 8140, 급행3, 동구1-1, 수성1, 순환2-1"
여성메디파크,12837.5128,3551.2895,6,"100-1, 323, 413, 509, 동구1, 순환2"
범어쌍용예가앞,12837.424127,3551.234618,6,"234, 323, 413, 509, 동구1, 순환2"
수성롯데캐슬앞,12837.2175,3551.2462,6,"234, 323, 413, 509, 동구1, 순환2"
수성롯데캐슬건너,12837.202083,3551.238127,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
수성시장네거리2,12836.929506,3551.267975,8,"234, 323, 403, 413, 509, 동구1, 수성4, 순환2"
수성시장네거리1,12836.958065,3551.256032,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
동성초등학교앞,12836.803757,3551.223899,4,"304, 413, 급행2, 수성4"
수성롯데캐슬더퍼스트앞,12836.656326,3551.285841,5,"234, 304, 323, 509, 순환2"
한가람타운앞,12836.6391,3551.2714,5,"234, 304, 323-1, 509, 순환2-1"
대구문화방송건너,12837.594045,3551.9323,4,"724, 814, 수성4, 순환2"
대구문화방송앞,12837.63154,3551.913414,5,"724, 814, 8140, 수성4, 순환2-1"
법원건너,12837.6005,3551.8146,5,"724, 814, 급행3, 수성4, 순환2"
법원앞,12837.626412,3551.728314,6,"724, 814, 8140, 급행3, 수성4, 순환2-1"
신천시장건너,12837.0884,3551.9516,2,"410, 동구1-1"
신천시장앞,12837.0907,3551.9097,2,"410-1, 동구1"
동일초등학교앞,12837.036369,3551.447795,3,"403, 410, 수성4"
동일초등학교건너,12837.055633,3551.476603,1,410-1
수성시장앞,12837.0274,3551.3269,3,"403, 410, 수성4"
수성시장건너,12837.042877,3551.342148,1,410-1
대구시교육청앞,12836.8383,3551.4727,3,"403, 동구1, 수성4"
우방신세계타운앞,12836.5281,3551.1134,1,가창2
남산고등학교앞,12836.51,3551.4997,1,가창2
화성쌍용타운앞2,12836.7006,3551.7856,1,가창2
대구중앙중학교앞,12836.8925,3552.0208,1,가창2
대구중앙중학교건너,12836.9084,3552.0582,1,가창2
효목네거리1,12838.7242,3552.5435,4,"399, 849-1, 909, 순환3"
효목네거리2,12838.754605,3552.532814,4,"399, 849, 909, 순환3-1"
수성시니어클럽앞,12838.8477,3552.3625,4,"399, 849-1, 909, 순환3"
만촌1동 느지안전마을,12838.885567,3552.336217,4,"399, 849, 909, 순환3-1"
만촌초등학교앞,12838.7134,3552.0444,3,"323-1, 413, 524"
청구시장북편건너,12838.645,3552.0057,2,"323, 413"
청구시장북편,12838.6233,3551.9874,3,"323-1, 413, 524"
청구시장앞,12838.6385,3551.8541,4,"323-1, 413, 524, 937"
차량등록사업소건너2,12838.293574,3551.979433,2,"425, 524"
새범어아파트건너,12838.0616,3551.9453,1,425
새범어아파트앞,12838.05601,3551.965529,1,425
범어2동1,12838.138,3551.7622,1,425
범어2동2,12838.1376,3551.7778,1,425
동대구LPG충전소앞,12837.9193,3552.0257,1,524
동대구LPG충전소건너,12837.9389,3552.0269,1,524
우방만촌하이츠앞,12837.858996,3552.076051,3,"518, 524, 순환2-1"
동부중학교건너,12838.6223,3552.3301,2,"323, 413"
동부중학교앞,12838.6174,3552.3421,2,"323-1, 413"
만촌초등학교건너2,12838.71001,3552.131582,2,"323, 413"
만촌초등학교건너1,12838.705539,3552.146064,2,"323-1, 413"
상동교2,12836.4359,3549.9923,3,"240, 410, 가창2"
화성전문요양원건너,12836.4643,3549.8673,3,"240, 410, 가창2"
상동가압장건너,12836.5208,3549.6744,3,"240, 410, 가창2"
수성못코오롱하늘채,12836.64526,3549.427722,7,"240, 304, 405, 413, 449, 가창2, 급행2"
송원맨션앞,12836.678917,3549.33657,6,"240, 304, 405, 413, 449, 가창2"
송원맨션건너,12836.7077,3549.2873,6,"240, 304, 405, 413, 449, 가창2"
파동1차시장건너,12836.7448,3549.1997,7,"240, 304, 405, 413, 449, 가창2, 급행2"
파동1차시장앞,12836.7651,3549.1608,7,"240, 304, 405, 413, 449, 가창2, 급행2"
신세계주유소건너,12836.8154,3549.0511,6,"240, 304, 405, 413, 449, 가창2"
신세계주유소앞,12836.8365,3548.9938,6,"240, 304, 405, 413, 449, 가창2"
대자연맨션건너,12836.9486,3548.8508,7,"240, 304, 405, 413, 449, 가창2, 급행2"
대자연맨션,12836.9963,3548.7916,7,"240, 304, 405, 413, 449, 가창2, 급행2"
2차대자연맨션앞,12837.0928,3548.6748,6,"240, 304, 405, 413, 449, 가창2"
파동우체국앞,12837.196,3548.538,6,"240, 304, 405, 413, 449, 가창2"
화성파크뷰앞,12837.337,3548.3969,7,"240, 304, 405, 413, 449, 가창2, 급행2"
수성랜드1,12836.7322,3549.5577,2,"401, 410-1"
수성랜드2,12836.7111,3549.5571,2,"401, 410"
수성못앞,12837.0682,3549.5777,2,"401, 410"
호텔수성앞,12837.313826,3549.499319,2,"401, 410-1"
호텔수성건너,12837.3187,3549.5042,2,"401, 410"
불교한방병원건너1,12837.4435,3549.4549,1,410
두산스포츠건너,12837.5336,3549.5762,2,"410-1, 수성1"
한샘교회,12837.5488,3549.6681,4,"410-1, 564, 수성1, 수성3"
두산동행정복지센터건너,12837.273673,3549.806057,4,"403, 410-1, 449, 564"
두산동행정복지센터앞,12837.224815,3549.782752,4,"403, 410, 449, 564"
수성랜드건너,12836.9614,3549.7843,1,449
수성랜드앞,12836.90054,3549.75932,1,449
상동네거리,12836.636,3549.7104,5,"304, 401, 405, 413, 449"
수성못오거리1,12836.6079,3549.5926,7,"304, 401, 405, 410-1, 413, 449, 급행2"
수성못오거리2,12836.616019,3549.596857,6,"304, 401, 405, 413, 449, 급행2"
상동천주교회앞,12836.645103,3549.824261,4,"304, 401, 405, 413"
상동우체국앞,12836.674,3549.9455,5,"304, 401, 405, 413, 급행2"
